X,Y,Elevation,Slope Angle,Geography,Rainfall,Rainfall Pattern,Soil Type,Livelihood,Industrial Activity,Pitmine Radius,Pitmine Depth,Risk
59,107,32.68527887,-4.041834172,plain,1080.677915,irregular,clay,high,low,222.9459084,71.94770256,0.861980201
59,108,36.09141143,-3.789728012,valley,1024.650235,seasonal,clay,high,medium,346.6329308,76.49088286,0.824687785
59,109,39.38977688,-3.441692214,valley,1601.474889,seasonal,clay,low,low,73.90985398,52.84469214,0.765283433
59,110,42.48230924,-3.009283138,hill,586.8693895,seasonal,loam,low,low,161.5206332,92.08306669,0.685892832
59,111,45.2810001,-2.507651348,hill,1463.027997,seasonal,sand,high,low,95.37990331,23.30707309,0.589777816
59,112,47.71304325,-1.954881563,hill,1013.837737,uniform,rocky,high,medium,277.508716,20.77866067,0.48119308
59,113,49.72467825,-1.371273077,valley,974.9885467,seasonal,rocky,low,low,93.39178819,38.59824151,0.365359873
59,114,51.28373287,-0.778560651,valley,1278.473245,seasonal,loam,low,medium,415.1074122,18.8771451,0.248956702
59,115,52.38086449,-0.199075867,valley,753.1171163,uniform,clay,high,high,181.0935994,37.14498049,0.143598638
59,116,53.02950038,0.345151037,hill,955.1930784,seasonal,sand,high,medium,330.101414,61.01764841,0.088864802
59,117,53.26447684,0.833348868,cliff,945.258106,uniform,sand,low,high,200.2037222,46.40163797,0.133762587
59,118,53.13937737,1.247022712,plain,1133.580523,irregular,sand,low,high,364.7391227,49.33090365,0.205883649
59,119,52.72256962,1.571030689,cliff,958.7586936,uniform,rocky,low,high,209.1599421,24.54877902,0.268018624
59,120,52.09194133,1.794720249,valley,1680.335606,seasonal,clay,low,low,220.6935879,50.07065048,0.312068708
59,121,51.32833513,1.913123986,valley,1739.104955,uniform,clay,high,medium,266.0322013,92.89355237,0.335829108
59,122,50.5076823,1.928214995,cliff,593.4019432,seasonal,loam,low,medium,195.6094069,15.6672717,0.339757022
59,123,49.69183539,1.850221748,valley,1363.296811,seasonal,clay,high,low,126.7334028,71.38255682,0.326518881
59,124,48.91809975,1.699002507,plain,1457.599032,irregular,rocky,low,medium,246.6266059,67.08277341,0.301062544
59,125,48.18746404,1.505479264,valley,1362.895561,seasonal,rocky,low,low,348.6046607,82.47926849,0.272030062
59,126,47.42439915,1.300149012,plain,1002.565952,seasonal,sand,medium,low,196.7678764,64.26423129,0.253449126
59,127,46.43826275,1.074139875,cliff,1126.771331,seasonal,sand,medium,medium,414.3342432,45.75991558,0.25666825
59,128,45.08892755,0.815457219,cliff,975.5176036,uniform,clay,medium,high,419.3371633,81.26076932,0.285503148
59,129,43.31227727,0.519919821,valley,1073.920791,seasonal,sand,low,high,143.885573,42.33640752,0.333847963
59,130,41.10537177,0.189468907,plain,837.0104914,seasonal,sand,medium,high,171.4675876,32.74059385,0.390877295
59,131,38.51280128,-0.169374584,valley,1165.563354,seasonal,loam,medium,low,51.0425542,58.70022576,0.447071873
59,132,35.61422983,-0.546904498,hill,749.1594866,irregular,sand,high,high,208.721591,95.12683569,0.495891474
59,133,32.51312779,-0.931475747,hill,1139.959634,irregular,sand,medium,low,460.7591547,59.44001906,0.533439804
59,134,29.32669357,-1.310602343,hill,825.4254933,uniform,clay,medium,low,402.0512269,99.53115384,0.557909375
59,135,26.17696447,-1.67190722,hill,1262.044909,irregular,clay,high,high,482.208191,82.47550845,0.569167664
59,136,23.18311664,-2.003923812,valley,996.1741317,irregular,sand,low,high,146.4046607,87.48683032,0.568463473
59,137,20.45495423,-2.296749409,hill,1287.174104,uniform,loam,medium,low,307.5360861,74.53080475,0.558189376
59,138,18.08758765,-2.542550278,plain,1524.474219,irregular,rocky,high,low,214.123394,42.05028366,0.54163486
59,139,16.157301,-2.735918561,cliff,1676.834081,seasonal,rocky,high,high,327.1452943,53.56300934,0.522652465
59,140,14.71860861,-2.874080932,cliff,500,seasonal,rocky,medium,medium,384.8383914,74.07078642,0.505151388
59,141,13.80250079,-2.956959034,hill,949.7417718,seasonal,loam,high,low,92.72418543,36.77333557,0.492386271
59,142,13.41587863,-2.987081686,hill,1109.074177,irregular,sand,medium,low,89.51751348,86.90261995,0.48618185
59,143,13.54217802,-2.969348847,hill,1338.098346,uniform,rocky,low,high,98.9613976,53.94670281,0.486446437
59,144,14.1431828,-2.910647369,valley,704.8936488,irregular,sand,medium,high,176.3634132,71.07409465,0.491303751
59,145,15.16202704,-2.819318504,cliff,905.372278,uniform,sand,low,high,385.1341515,54.63491097,0.497806349
59,146,16.52738643,-2.704477193,hill,1239.107161,seasonal,sand,high,low,337.3644237,96.91028327,0.502851164
59,147,18.15885892,-2.575183114,plain,1225.466472,uniform,rocky,high,high,185.1392067,49.40855535,0.503937192
59,148,19.9735344,-2.439463508,hill,1313.285522,seasonal,loam,low,medium,435.2227666,47.94114354,0.499637793
59,149,21.89375354,-2.303187772,cliff,1333.102718,irregular,loam,medium,medium,377.8804467,66.90233773,0.487610667
60,0,41.14023883,-1.474138127,hill,1301.57833,irregular,loam,medium,high,487.7759998,20.72488256,0.240278456
60,1,40.94958317,-1.279648831,cliff,1258.096595,uniform,loam,medium,low,358.5357844,74.11976394,0.210967037
60,2,40.60630239,-1.054871584,hill,1216.721932,irregular,sand,high,high,372.7392936,14.31492384,0.185789635
60,3,40.01736632,-0.78234578,plain,1399.428927,uniform,rocky,high,high,420.5186604,93.45920126,0.17230855
60,4,39.14394399,-0.45613798,hill,528.2032,irregular,loam,low,low,466.4571016,58.05663576,0.178946734
60,5,37.99035115,-0.079331014,plain,1663.300046,irregular,loam,medium,medium,174.8075571,36.38362195,0.206105739
60,6,36.59391997,0.33826568,plain,538.6553847,irregular,loam,high,medium,340.6699609,33.24881122,0.24663194
60,7,35.01579098,0.782184508,hill,876.2514549,uniform,clay,high,low,235.537756,75.79366748,0.292963246
60,8,33.33262718,1.235146942,plain,1131.971761,uniform,sand,high,high,153.2590862,17.67257173,0.339960224
60,9,31.62925036,1.678689531,valley,1401.783867,uniform,loam,low,high,136.4549475,93.44539531,0.384471501
60,10,29.99219968,2.094568677,hill,500,irregular,sand,high,low,94.11608092,55.56488822,0.42456433
60,11,28.50421242,2.465944205,hill,1191.562703,seasonal,sand,low,medium,431.7917695,71.51114509,0.459047596
60,12,27.23962689,2.778341701,plain,1437.718512,uniform,sand,low,low,55.14332859,16.73844516,0.487217681
60,13,26.26070768,3.020393633,plain,1498.355435,seasonal,clay,low,low,497.6193335,32.00777606,0.508722436
60,14,25.61489296,3.18435925,hill,990.8011025,uniform,clay,medium,medium,484.1071436,10.45315326,0.523480692
60,15,25.33296414,3.266423265,valley,1109.749414,uniform,loam,medium,low,288.8461129,26.72071115,0.531623922
60,16,25.4281376,3.266773305,plain,1015.155561,seasonal,sand,high,high,384.2520236,59.8219798,0.533443725
60,17,25.89607874,3.189456152,plain,1082.197604,seasonal,clay,medium,high,256.2407087,54.89799143,0.529340064
60,18,26.7158382,3.042012758,cliff,890.4520348,irregular,rocky,medium,low,148.7971461,80.21761065,0.519773773
60,19,27.85171023,2.834892038,valley,933.2243513,seasonal,rocky,high,low,382.5780361,67.78608874,0.505233611
60,20,29.25601336,2.580643443,valley,1330.313077,uniform,sand,low,medium,251.7777323,74.83079817,0.486232644
60,21,30.87279324,2.292888313,hill,1239.484612,seasonal,rocky,low,low,439.7620223,32.11554749,0.463350252
60,22,32.64244768,1.985070004,valley,1347.475952,seasonal,loam,high,high,437.2100576,55.99032484,0.437334986
60,23,34.50727389,1.668982805,hill,1264.204317,seasonal,rocky,high,medium,481.23509,92.53987548,0.40928253
60,24,36.41793798,1.353079618,cliff,1411.30158,seasonal,rocky,medium,low,364.3023693,54.10430123,0.380909216
60,25,38.34086662,1.040558432,valley,1463.464199,irregular,rocky,low,high,271.5756014,29.72823603,0.352621354
60,26,40.23394609,0.724895407,plain,677.485014,uniform,sand,medium,low,302.4107876,63.00120131,0.315728365
60,27,41.95649018,0.388543954,cliff,943.7071049,uniform,clay,low,low,211.4683684,23.4179293,0.261351198
60,28,43.36960854,0.021462299,hill,1130.587213,uniform,rocky,low,medium,346.7387589,70.32388018,0.194409417
60,29,44.36803632,-0.377064807,cliff,1193.196742,irregular,rocky,medium,low,91.5018919,50.95087897,0.135141894
60,30,44.87887084,-0.80073915,hill,998.9728279,seasonal,sand,low,medium,496.240356,39.17129097,0.134173503
60,31,44.86000471,-1.238339065,cliff,1473.607101,uniform,loam,low,medium,78.42347812,31.51408288,0.205195597
60,32,44.29825537,-1.675586372,hill,1793.98451,uniform,loam,low,low,321.1822155,66.73232842,0.302736777
60,33,43.20719102,-2.096790266,valley,1255.848587,seasonal,clay,medium,medium,180.7905182,46.32601098,0.403875224
60,34,41.62465306,-2.486268127,plain,1225.30231,uniform,sand,medium,medium,419.9781943,85.46394314,0.499056604
60,35,39.60997485,-2.829543278,hill,1454.836877,seasonal,clay,high,medium,333.4594485,15.25561821,0.582560902
60,36,37.24089697,-3.114319678,cliff,640.2480734,irregular,rocky,low,medium,323.3211385,43.79859662,0.650330853
60,37,34.61017884,-3.33123355,hill,1208.540682,uniform,clay,low,low,386.8500278,18.77575981,0.69947076
60,38,31.82190682,-3.47438195,hill,1493.710748,uniform,clay,low,medium,103.1383213,86.17141016,0.728146782
60,39,28.98749872,-3.541628271,hill,1007.053801,seasonal,rocky,medium,low,190.2759204,39.63336367,0.735602873
60,40,26.22140468,-3.53468468,cliff,832.031826,irregular,clay,low,high,277.6495434,62.64909229,0.722218512
60,41,23.63650455,-3.458971503,plain,1144.258317,uniform,clay,medium,low,193.9860881,65.08500166,0.689593022
60,42,21.33920162,-3.32325354,valley,1181.79437,seasonal,rocky,medium,medium,99.57041437,83.84123226,0.640663413
60,43,19.42421287,-3.139053312,plain,927.4043154,irregular,rocky,medium,medium,189.303858,97.61941105,0.579869688
60,44,17.96905553,-2.919841261,hill,1828.848383,seasonal,rocky,medium,high,256.280489,35.61325951,0.51335381
60,45,17.02823012,-2.680002869,cliff,1056.391086,uniform,clay,high,high,116.5062579,51.42304107,0.449023151
60,46,16.62709993,-2.433582731,plain,853.9021946,uniform,rocky,medium,low,347.8239783,58.95178308,0.395815841
60,47,16.7554669,-2.192805551,hill,1171.913604,uniform,sand,high,high,82.68621664,30.54880922,0.360796099
60,48,17.36084391,-1.966374084,valley,1472.358191,seasonal,clay,medium,medium,451.2224843,25.06331103,0.343943788
60,49,18.34142351,-1.757544014,valley,1205.224275,irregular,rocky,medium,low,213.2954873,10.77631139,0.335325567
60,50,19.53874308,-1.561975768,valley,1345.678176,uniform,clay,low,medium,211.5125771,14.72313293,0.321047444
60,51,20.77587116,-1.371081196,hill,938.5468217,uniform,sand,medium,medium,144.4244136,78.2708985,0.298890737
60,52,22.00723223,-1.190742517,cliff,1646.306534,seasonal,rocky,low,medium,266.8660531,74.79339207,0.275910263
60,53,23.21446753,-1.029902477,plain,1368.513308,uniform,rocky,medium,medium,424.4780001,12.38916894,0.253493297
60,54,24.36982493,-0.895688868,valley,1514.310471,seasonal,loam,high,high,314.0357231,52.59827584,0.230828749
60,55,25.44045067,-0.793383067,hill,1309.54819,uniform,sand,high,low,414.5721083,22.45125649,0.207379362
60,56,26.39214919,-0.726420558,hill,1447.465211,irregular,sand,high,medium,485.9536469,29.13251821,0.183305081
60,57,27.19261116,-0.69642345,plain,938.0842321,uniform,loam,medium,medium,331.3741034,92.36896721,0.159944323
60,58,27.81410968,-0.703264969,valley,1052.576875,seasonal,sand,low,low,125.8952931,69.91491016,0.140367393
60,59,28.23566469,-0.745165946,hill,1603.944179,uniform,rocky,medium,medium,186.2398225,40.85837355,0.129504042
60,60,28.44467548,-0.818823283,plain,1667.922584,seasonal,loam,low,low,347.6282337,95.39568488,0.132109526
60,61,28.43802144,-0.919570412,cliff,855.8803201,seasonal,clay,high,low,401.9058581,94.02151278,0.148660777
60,62,28.22263095,-1.041569736,cliff,1274.92082,seasonal,rocky,low,high,344.5533379,46.46960571,0.174965614
60,63,27.81551845,-1.178037058,cliff,1070.71686,irregular,sand,high,low,310.5292273,34.05915334,0.205823861
60,64,27.24328966,-1.321497995,valley,990.8905592,irregular,loam,low,low,467.1298205,95.17683394,0.237119264
60,65,26.54111501,-1.46407638,plain,1285.451909,uniform,clay,low,low,273.444968,86.09798745,0.265921968
60,66,25.75117122,-1.597814645,plain,1542.28888,seasonal,loam,low,medium,349.9953758,47.09778811,0.290180529
60,67,24.92055108,-1.715026199,hill,1335.498742,irregular,rocky,high,low,190.5532356,42.58914859,0.308524954
60,68,24.09864133,-1.808679783,hill,1104.146265,seasonal,rocky,high,low,224.9805112,67.9490129,0.320188634
60,69,23.33396881,-1.872815817,hill,1354.458354,uniform,loam,high,high,155.4950169,85.39648947,0.324984784
60,70,22.67051471,-1.902994732,plain,1092.007148,seasonal,loam,high,high,410.113515,20.07150019,0.323281815
60,71,22.14349702,-1.896777284,hill,1323.63429,irregular,sand,low,high,139.6147193,63.04178777,0.315928305
60,72,21.77462117,-1.854236861,plain,1618.93971,irregular,rocky,high,high,154.5620367,40.09699854,0.304082027
60,73,21.56679878,-1.778503773,plain,576.8521022,seasonal,clay,medium,low,98.23188854,41.62804356,0.288926709
60,74,21.49833468,-1.676341525,cliff,1439.17569,seasonal,loam,low,medium,380.5666863,62.47612853,0.271372264
60,75,21.51658199,-1.55875508,hill,738.2835235,seasonal,clay,medium,medium,84.16763152,95.00424167,0.252114576
60,76,21.51745112,-1.433615672,cliff,1568.498313,seasonal,loam,high,medium,76.83231157,65.22741531,0.232093861
60,77,21.33863641,-1.284771729,valley,1008.892317,seasonal,rocky,low,high,331.3681713,55.28527566,0.213998644
60,78,20.86342232,-1.099640422,valley,834.6985867,seasonal,loam,high,high,218.978316,69.88838431,0.206310362
60,79,20.03335781,-0.875494933,valley,1408.580768,uniform,sand,low,low,467.1841327,29.56241164,0.216145629
60,80,18.83752615,-0.617155887,plain,1309.251019,uniform,clay,low,high,444.7091922,63.77963856,0.24223318
60,81,17.30262587,-0.334897251,plain,900.2439291,irregular,loam,high,low,273.5438353,29.14709795,0.276837906
60,82,15.48386286,-0.042566694,plain,824.1000728,seasonal,rocky,high,low,86.92649267,55.09372826,0.311758261
60,83,13.45665356,0.244079586,hill,1143.755554,uniform,loam,low,medium,297.6588872,65.33819323,0.340891547
60,84,11.30913936,0.508827577,cliff,838.7739149,seasonal,clay,medium,high,497.4553988,47.74535175,0.36020638
60,85,9.135512063,0.736241701,plain,881.5581081,irregular,rocky,low,high,347.168036,66.49955091,0.367231082
60,86,7.030150539,0.912686599,cliff,1234.686237,uniform,loam,high,low,407.3634836,89.26602876,0.36067078
60,87,5.082568476,1.027134456,cliff,910.2385097,seasonal,sand,high,medium,231.6027942,14.08129089,0.340179571
60,88,3.373173292,1.071757861,cliff,1327.961787,seasonal,sand,medium,low,83.49681482,86.8914312,0.306236027
60,89,1.969836174,1.042308202,hill,1647.043079,seasonal,sand,medium,low,472.9152221,60.58844535,0.260102748
60,90,0.925273254,0.938279601,hill,1155.433376,seasonal,rocky,low,low,198.3472203,74.24571654,0.203939489
60,91,0.27523792,0.762858381,valley,1239.045319,seasonal,loam,low,high,118.0699171,81.67390718,0.141521455
60,92,0.037524265,0.522658081,valley,1805.42902,seasonal,rocky,medium,high,119.9107412,23.7349579,0.082809383
60,93,0.211781672,0.227239991,cliff,843.7196648,irregular,sand,low,high,111.251313,14.76269735,0.068368328
60,94,0.780140535,-0.111580761,valley,1557.370559,seasonal,rocky,high,medium,243.3128854,58.08411926,0.12093141
60,95,1.708649114,-0.480643592,cliff,1521.257279,seasonal,loam,low,high,437.0180466,48.56274068,0.191211482
60,96,2.94952153,-0.866565311,hill,1456.295202,uniform,sand,low,medium,116.2608225,60.86442592,0.261992365
60,97,4.444196892,-1.257077426,hill,1587.524355,seasonal,rocky,medium,medium,389.9173516,82.49289352,0.328529255
60,98,6.127209566,-1.642577916,hill,1284.17249,seasonal,clay,high,high,82.61127186,46.64773684,0.388923987
60,99,7.930870571,-2.017897466,plain,1025.121151,uniform,sand,low,high,104.224544,71.56884209,0.442904344
60,100,9.790760121,-2.384280163,cliff,1528.371987,uniform,clay,low,medium,102.3054724,48.11093667,0.494018155
60,101,11.69576759,-2.742837067,hill,1539.852664,seasonal,sand,high,high,282.386411,77.4952341,0.552279528
60,102,13.78896982,-3.068709775,cliff,1531.59417,irregular,loam,high,low,445.8404983,94.75792734,0.618878414
60,103,16.18241827,-3.335111515,valley,1213.350625,uniform,rocky,high,medium,384.867098,31.02687116,0.685321391
60,104,18.9192839,-3.521570901,valley,985.1416459,uniform,clay,low,high,438.7789082,15.97057116,0.743602895
60,105,21.98832929,-3.613742974,hill,1257.408676,seasonal,clay,medium,medium,438.8554277,53.18188187,0.787599693
60,106,25.33714208,-3.603155659,cliff,1482.669005,uniform,rocky,low,medium,101.4193398,48.40845823,0.812822277
60,107,28.88412975,-3.486891648,hill,1507.305537,seasonal,loam,low,high,298.00144,31.1850506,0.816411465
60,108,32.52927574,-3.267205693,valley,1071.097162,irregular,clay,high,high,405.0140207,71.15359808,0.797122173
60,109,36.16365689,-2.951077338,hill,1294.611869,irregular,rocky,high,medium,477.3236613,15.60832081,0.755254237
60,110,39.67772223,-2.54969905,cliff,807.3665087,seasonal,clay,low,high,357.8621898,65.47506222,0.69254998
60,111,42.96833307,-2.077899792,valley,1495.485031,irregular,loam,high,high,435.4381112,17.29943828,0.612097201
60,112,45.94456447,-1.553504001,plain,965.007373,seasonal,clay,low,medium,217.3031272,90.44675022,0.518306583
60,113,48.532268,-0.996625993,valley,1435.576608,uniform,clay,high,low,367.6561749,61.41980653,0.417130008
60,114,50.67739586,-0.428899794,plain,855.2086268,uniform,loam,medium,high,216.6817084,60.51645536,0.317002841
60,115,52.34808635,0.12735562,hill,1509.424772,seasonal,clay,low,low,137.6588375,79.7806614,0.231823522
60,116,53.53551059,0.650035651,hill,1296.550557,seasonal,rocky,low,low,79.36276403,77.08613576,0.185801485
60,117,54.25348068,1.118213993,cliff,965.5926913,uniform,loam,high,low,448.0369038,11.40009177,0.197551672
60,118,54.53681915,1.513171121,plain,1407.406914,seasonal,clay,low,low,79.02928823,90.27802256,0.245116369
60,119,54.43848969,1.81948736,hill,1022.891492,uniform,loam,low,high,499.8656497,61.89396852,0.297677033
60,120,54.02548932,2.026200539,plain,1424.866511,seasonal,sand,low,low,279.8163474,85.25001606,0.339815286
60,121,53.37350179,2.128028212,hill,1117.766557,uniform,rocky,high,medium,276.7213188,75.6618596,0.365263379
60,122,52.56031237,2.126654471,valley,683.6858623,irregular,clay,high,high,83.06849586,12.83530711,0.372218436
60,123,51.65798399,2.032081329,hill,905.2751279,irregular,rocky,low,high,83.57260465,20.8946154,0.361881853
60,124,50.72379463,1.864044686,cliff,1070.875587,uniform,clay,medium,low,373.1587874,26.2513977,0.338172878
60,125,49.78993617,1.653494876,valley,1610.456707,uniform,sand,medium,high,249.2836723,41.50663574,0.309554034
60,126,48.81174976,1.431166127,cliff,1470.343089,uniform,sand,low,low,129.9205913,48.06952674,0.292396726
60,127,47.58987536,1.188702704,valley,1687.158424,uniform,rocky,medium,low,141.1336745,75.98072105,0.300007005
60,128,45.97242777,0.914857143,plain,1696.090565,uniform,rocky,low,high,154.2760797,43.359854,0.334602115
60,129,43.89147721,0.606322361,cliff,1039.574759,irregular,loam,high,medium,414.6755773,84.6824954,0.388248239
60,130,41.34646495,0.265948297,hill,1143.453942,uniform,clay,medium,high,325.2324199,53.61336487,0.449245577
60,131,38.3889635,-0.098880645,plain,1076.616023,seasonal,clay,medium,high,82.51648927,41.2652443,0.507524432
60,132,35.10878145,-0.477707361,hill,998.5468184,irregular,rocky,low,high,360.786923,83.01976798,0.556086956
60,133,31.62141284,-0.858302995,valley,647.5515872,uniform,loam,low,medium,283.9139458,23.177792,0.590696253
60,134,28.05683113,-1.227807094,valley,1195.575685,seasonal,sand,high,high,310.8973131,63.23170987,0.609351628
60,135,24.54962771,-1.573706962,hill,814.3303219,irregular,clay,medium,high,185.9884324,12.41802998,0.61188562
60,136,21.23049511,-1.884656204,hill,1189.748436,seasonal,sand,medium,high,58.03498258,77.02472452,0.599682283
60,137,18.21905464,-2.151132474,plain,1834.731243,uniform,loam,medium,high,278.9300582,64.92628999,0.575473339
60,138,15.61802874,-2.365934421,hill,1047.196471,seasonal,clay,medium,high,317.808021,83.88992551,0.543164404
60,139,13.50875783,-2.524517828,cliff,1258.432202,seasonal,loam,low,medium,340.3651141,34.06271574,0.507613618
60,140,11.94806177,-2.625170952,cliff,1471.994516,irregular,loam,high,high,248.9658422,80.48127192,0.474213246
60,141,10.96644593,-2.669029061,hill,1284.087388,seasonal,clay,medium,high,302.3213391,36.82749041,0.448059303
60,142,10.56765182,-2.659928174,cliff,1287.745256,seasonal,sand,high,low,294.7887381,42.15178235,0.432642114
60,143,10.72955225,-2.604097985,hill,1091.27927,irregular,sand,low,high,216.3172714,94.78566958,0.428567308
60,144,11.40639119,-2.509694002,plain,1130.436607,uniform,loam,low,low,413.5610498,51.2074564,0.433312773
60,145,12.53236811,-2.38616887,cliff,911.9968433,seasonal,rocky,low,high,244.9398366,57.02866133,0.442388571
60,146,14.02656694,-2.2434829,cliff,1453.813503,uniform,loam,high,high,156.7808485,94.25928159,0.451051684
60,147,15.79922962,-2.091153791,hill,677.552503,irregular,sand,high,high,54.02560327,95.34597983,0.455598644
60,148,17.75937423,-1.937145555,cliff,1491.326502,uniform,loam,medium,low,179.2542185,40.86254468,0.454001494
60,149,19.82375768,-1.786596632,valley,778.8904846,seasonal,loam,high,medium,96.55103739,51.42233073,0.443692689
61,0,39.70398038,-1.359175042,plain,1488.782182,seasonal,clay,high,medium,275.5268942,57.77685226,0.219474131
61,1,39.71433632,-1.154157648,plain,1093.854742,uniform,loam,medium,medium,221.6538689,37.75374945,0.18611483
61,2,39.60355602,-0.91697932,cliff,830.4393936,uniform,rocky,low,high,162.9693897,71.20859193,0.15098261
61,3,39.29679868,-0.629053746,cliff,1373.789594,seasonal,rocky,low,medium,108.1643106,33.26831696,0.120972897
61,4,38.76146663,-0.283999182,valley,1478.630261,irregular,rocky,high,medium,412.5494617,24.19776103,0.113037369
61,5,37.99875163,0.115013127,valley,1068.576406,seasonal,rocky,medium,low,493.1677477,93.92410702,0.139531144
61,6,37.03587496,0.55767738,cliff,1416.183165,seasonal,loam,high,medium,437.6712406,11.05384472,0.190157625
61,7,35.91902093,1.028738509,cliff,514.4746516,uniform,rocky,high,high,404.0514349,65.46758239,0.251297511
61,8,34.70696415,1.509944313,valley,803.8211131,seasonal,rocky,low,high,289.0405607,72.45475387,0.315365017
61,9,33.46539029,1.981764456,hill,1587.722679,uniform,clay,medium,high,425.9998828,77.24177506,0.378006363
61,10,32.26191054,2.424876312,valley,1132.899218,irregular,sand,high,low,290.3580143,56.22735315,0.436234447
61,11,31.16176961,2.821417664,hill,641.3360021,seasonal,clay,high,high,194.9101477,32.38498948,0.487787896
61,12,30.22424738,3.156006258,plain,990.3401459,irregular,rocky,high,low,151.7758237,82.32575661,0.530940517
61,13,29.49975416,3.416526206,plain,922.9798582,irregular,sand,low,high,147.1596872,17.57618439,0.56445939
61,14,29.0276195,3.59468125,valley,1150.211481,seasonal,clay,low,high,255.2659846,96.04219394,0.587604651
61,15,28.8345747,3.686314873,hill,1088.774705,uniform,loam,high,low,337.2614422,38.24316304,0.600129286
61,16,28.93392882,3.691497265,valley,1253.679519,uniform,sand,medium,medium,118.4171082,16.50531206,0.602261148
61,17,29.32543844,3.614379142,valley,1179.160185,seasonal,clay,low,low,55.47337744,19.17587028,0.594659983
61,18,29.99587086,3.462812419,hill,1607.921777,uniform,clay,high,low,60.25554378,99.14261406,0.578348366
61,19,30.92026103,3.247737738,valley,1327.36458,uniform,rocky,low,high,188.7173247,64.7499838,0.554620692
61,20,32.06386208,2.982338843,plain,1337.301483,irregular,sand,low,low,374.3160056,64.92139212,0.524939872
61,21,33.38478936,2.680963819,cliff,1549.547137,uniform,rocky,high,low,51.70785323,84.14295381,0.49083774
61,22,34.83735823,2.357813172,cliff,1083.369375,uniform,sand,low,high,260.3012285,54.16896979,0.453841941
61,23,36.37611533,2.025394773,valley,821.436767,seasonal,rocky,low,high,183.8261272,32.62093754,0.415459125
61,24,37.96056354,1.692745646,hill,1562.091097,irregular,sand,high,medium,461.2747696,23.49502735,0.377255121
61,25,39.56058052,1.36342062,hill,1240.752524,uniform,sand,low,low,481.4288742,21.62092806,0.338932661
61,26,41.12760648,1.031039351,plain,1241.805362,seasonal,clay,high,medium,229.4300235,81.46656699,0.291030519
61,27,42.5034869,0.678500585,hill,1010.001024,uniform,rocky,high,medium,489.7766723,88.40159676,0.223484673
61,28,43.53954468,0.296485181,hill,1014.9434,irregular,sand,high,medium,486.9745382,85.25827665,0.138758359
61,29,44.13018671,-0.114880457,plain,1454.016702,irregular,sand,low,high,309.2383127,97.1639833,0.055070477
61,30,44.20926741,-0.548425595,valley,1495.396739,irregular,sand,medium,low,223.4453077,88.60231884,0.092199236
61,31,43.74637915,-0.992101292,cliff,1435.147022,irregular,loam,medium,medium,97.51504869,47.02383351,0.19892474
61,32,42.74306968,-1.430911437,plain,1437.888482,irregular,sand,low,high,299.1139514,24.81719419,0.308859647
61,33,41.22898637,-1.848608707,valley,1370.708861,irregular,loam,low,high,425.6931342,80.71564893,0.412669457
61,34,39.25794749,-2.229155419,plain,1239.456819,seasonal,sand,high,low,228.1410042,55.65353374,0.505125782
61,35,36.90394033,-2.557949315,valley,1147.386095,irregular,sand,medium,medium,277.3888123,41.65441065,0.582211529
61,36,34.25704631,-2.822814244,plain,1563.097155,uniform,clay,medium,high,229.2533133,12.06606968,0.640845359
61,37,31.41929298,-3.014755763,valley,1087.883739,uniform,clay,low,medium,366.6271392,81.65801581,0.678885218
61,38,28.50043297,-3.128481652,plain,1310.993764,uniform,clay,high,low,297.8817469,88.82435996,0.695178164
61,39,25.61364981,-3.162687335,valley,958.7961006,uniform,clay,low,medium,281.294349,61.13948825,0.689616637
61,40,22.87119077,-3.120106221,plain,1002.210289,irregular,rocky,low,high,147.9747802,95.89708341,0.663197958
61,41,20.37992655,-3.007324953,cliff,1129.15363,irregular,sand,medium,medium,316.8882117,13.9215835,0.618099615
61,42,18.23683792,-2.834363566,cliff,958.818487,seasonal,loam,low,high,272.616531,16.97082599,0.557799922
61,43,16.5244293,-2.614020567,hill,1439.355548,irregular,sand,medium,medium,365.9723926,20.79509235,0.48729802
61,44,15.30606925,-2.36098292,valley,795.5897245,uniform,sand,low,low,334.5342424,42.92004158,0.413501777
61,45,14.62125789,-2.090700942,plain,1229.768887,seasonal,sand,medium,low,182.2323116,41.81534313,0.345707616
61,46,14.48082125,-1.818028122,valley,1239.752429,seasonal,clay,medium,high,333.4470043,65.66308895,0.295166119
61,47,14.86203256,-1.555625836,cliff,656.7601265,seasonal,sand,medium,low,393.8022545,86.55871872,0.270544446
61,48,15.70366042,-1.312132991,valley,1067.692854,seasonal,sand,medium,low,342.9880572,18.69505742,0.26893384
61,49,16.90094395,-1.090100571,plain,1276.709861,irregular,rocky,high,medium,274.8619762,56.64807726,0.274450176
61,50,18.30049484,-0.883691095,valley,1328.618398,seasonal,rocky,medium,medium,347.4379955,16.22866559,0.270294207
61,51,19.73486937,-0.682537093,plain,1138.707837,irregular,loam,high,medium,262.9305272,21.03939163,0.255735204
61,52,21.15248095,-0.492680743,cliff,1403.066461,seasonal,rocky,high,medium,202.683173,78.91766473,0.239199544
61,53,22.52566224,-0.32367949,cliff,1167.205123,irregular,clay,low,medium,329.7474274,59.69240748,0.221582938
61,54,23.81924854,-0.183137718,cliff,1204.095874,irregular,rocky,medium,low,58.56166912,36.28876145,0.201305481
